line,symbol,entry_date,exit_date,ret,cash_before,cash_after,exit_reason,line_eval,variant
C,512880,2021-08-31,2021-11-04,-0.030088495575221,13682.507965336627,13270.82188496367,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515210,2021-11-05,2021-12-31,0.0701415701415701,13270.82188496367,14201.658169044134,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159930,2022-01-04,2022-03-08,0.0940919037199123,14201.658169044134,15537.919222148943,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512950,2022-03-09,2022-05-11,-0.0757825370675452,15537.919222148943,14360.416282743918,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159811,2022-05-12,2022-07-08,0.0926773455377574,14360.416282743918,15691.301544645814,original,C,tp0.2_slNone_tr0.1_ts0.15
C,516750,2022-07-11,2022-09-05,-0.0999999999999999,15691.301544645814,14122.171390181235,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159813,2022-09-06,2022-11-09,-0.0810810810810809,14122.171390181235,12977.130466653029,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512880,2022-11-10,2023-01-06,0.0424528301886792,12977.130466653029,13528.046382690187,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159825,2023-01-09,2023-03-13,-0.0034682080924856,13528.046382690187,13481.12830275022,original,C,tp0.2_slNone_tr0.1_ts0.15
C,516750,2023-03-14,2023-05-15,-0.0851063829787235,13481.12830275022,12333.79823443105,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159666,2023-05-16,2023-07-13,-0.0296827021494371,12333.79823443105,11967.69777506718,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515170,2023-07-14,2023-09-08,-0.0057388809182209,11967.69777506718,11899.01658267081,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515790,2023-09-11,2023-11-14,-0.071638861629048,11899.01658267081,11046.58458018311,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515790,2023-11-15,2024-01-11,-0.0862785862785862,11046.58458018311,10093.500879398081,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512950,2024-01-12,2024-03-18,0.1224307417336907,10093.500879398081,11329.255678752448,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515790,2024-03-19,2024-05-21,-0.1196388261851015,11329.255678752448,9973.83682779561,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515790,2024-05-22,2024-07-18,-0.1785283474065138,9973.83682779561,8193.224221627035,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515790,2024-07-19,2024-09-13,-0.0708092485549132,8193.224221627035,7613.068171251711,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515170,2024-09-18,2024-09-26,0.20474137931034497,7613.068171251711,9171.778249417472,tp0.2,C,tp0.2_slNone_tr0.1_ts0.15
C,515170,2024-09-27,2024-11-29,-0.0162601626016259,9171.778249417472,9022.643643735888,original,C,tp0.2_slNone_tr0.1_ts0.15
C,516970,2024-12-02,2025-02-05,-0.0986159169550172,9022.643643735888,8132.867367450516,original,C,tp0.2_slNone_tr0.1_ts0.15
C,516750,2025-02-06,2025-04-03,0.0501618122977347,8132.867367450516,8540.826733778942,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512660,2025-04-07,2025-06-06,0.129449838187702,8540.826733778942,9646.435372455826,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512720,2025-06-09,2025-08-04,0.0559241706161139,9646.435372455826,10185.904270062363,original,C,tp0.2_slNone_tr0.1_ts0.15
C,516750,2025-08-05,2025-09-30,0.0086580086580085,10185.904270062363,10274.09391742221,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159666,2025-10-09,2025-12-04,0.0069999999999998,10274.09391742221,10346.012574844164,original,C,tp0.2_slNone_tr0.1_ts0.15
C,159666,2025-12-05,2026-02-03,0.0059464816650147,10346.012574844164,10407.534948926488,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515170,2026-02-04,2026-04-10,-0.0818505338078292,10407.534948926488,9555.672657733216,original,C,tp0.2_slNone_tr0.1_ts0.15
C,512720,2026-04-13,2026-05-21,0.050695012264922124,9555.672657733216,10040.097600316582,trail0.1,C,tp0.2_slNone_tr0.1_ts0.15
C,159930,2026-05-22,2026-07-20,0.0109223300970873,10040.097600316582,10149.758860514214,original,C,tp0.2_slNone_tr0.1_ts0.15
C,515210,2021-01-05,2021-03-04,0.2447665056360708,10000.0,12447.665056360709,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159902,2021-03-05,2021-03-19,-0.08296760710553819,12447.665056360709,11414.912072583236,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,159902,2021-03-22,2021-05-21,0.031447963800905,11414.912072583236,11773.887814232348,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159930,2021-05-24,2021-07-20,0.0651872399445214,11773.887814232348,12541.39506425859,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512880,2021-07-21,2021-09-15,0.1130514705882352,12541.39506425859,13959.21821950106,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512660,2021-09-16,2021-11-22,0.1419607843137256,13959.21821950106,15940.879786347878,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515210,2021-11-23,2022-01-19,-0.0154302670623145,15940.879786347878,15694.907754036278,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159813,2022-01-20,2022-02-08,-0.08481675392670152,15694.907754036278,14363.716625159903,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512720,2022-02-09,2022-03-07,-0.09465648854961839,14363.716625159903,13004.09764690049,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,159902,2022-03-08,2022-04-21,-0.09606147934678189,13004.09764690049,11754.904789369224,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,516750,2022-04-22,2022-06-23,0.0692549842602308,11754.904789369224,12568.990535537501,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512880,2022-06-24,2022-07-15,-0.08478038815117461,12568.990535537501,11503.386639266191,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512950,2022-07-18,2022-09-13,-0.0203915171288743,11503.386639266191,11268.81513357153,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159813,2022-09-14,2022-09-21,-0.081989247311828,11268.81513357153,10344.893462673865,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,159813,2022-09-22,2022-10-10,-0.1047197640117995,10344.893462673865,9261.57866053545,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,516970,2022-10-11,2022-12-06,0.1435499515033949,9261.57866053545,10591.077828100191,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512880,2022-12-07,2023-02-09,0.0350877192982455,10591.077828100191,10962.694593998442,original,C,tpNone_sl-0.08_trNone_ts0.1
C,516750,2023-02-10,2023-04-10,-0.0344086021505376,10962.694593998442,10585.4835972157,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515790,2023-04-11,2023-04-25,-0.09395973154362414,10585.4835972157,9590.874400161876,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,515210,2023-04-26,2023-06-28,-0.0358255451713396,9590.874400161876,9247.276096106232,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515790,2023-06-29,2023-08-15,-0.10398050365556466,9247.276096106232,8285.739670191042,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512660,2023-08-16,2023-10-19,-0.064039408866995,8285.739670191042,7755.125799686198,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512950,2023-10-20,2023-12-15,-0.0193929173693084,7755.125799686198,7604.731285864292,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515170,2023-12-18,2024-02-21,0.0321489001692048,7604.731285864292,7849.215032787171,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515170,2024-02-22,2024-04-22,0.0,7849.215032787171,7849.215032787171,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515790,2024-04-23,2024-06-24,-0.0926640926640927,7849.215032787171,7121.874643648592,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,159666,2024-06-25,2024-08-20,-0.0066592674805771,7121.874643648592,7074.448175433396,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515170,2024-08-21,2024-09-13,-0.08576998050682272,7074.448175433396,6467.6728933299455,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,515170,2024-09-18,2024-11-20,0.3189655172413792,6467.6728933299455,8530.63752309898,original,C,tpNone_sl-0.08_trNone_ts0.1
C,516750,2024-11-21,2025-01-09,-0.08124076809453473,8530.63752309898,7837.601978386359,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,516970,2025-01-10,2025-03-17,0.0703812316715544,7837.601978386359,8389.222058976602,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159902,2025-03-18,2025-04-07,-0.13609633155978718,8389.222058976602,7247.479712109442,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512400,2025-04-08,2025-06-09,0.1259105098855359,7247.479712109442,8160.013578046219,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512720,2025-06-10,2025-08-05,0.0719079578139982,8160.013578046219,8746.783490178019,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159902,2025-08-06,2025-10-09,0.2406593406593407,8746.783490178019,10851.778637814268,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159666,2025-10-10,2025-12-05,0.0039800995024874,10851.778637814268,10894.969796571737,original,C,tpNone_sl-0.08_trNone_ts0.1
C,512720,2025-12-08,2026-02-04,0.0714879467996674,10894.969796571737,11673.828817773041,original,C,tpNone_sl-0.08_trNone_ts0.1
C,515170,2026-02-05,2026-03-04,-0.0931458699472758,11673.828817773041,10586.459876925994,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,516750,2026-03-05,2026-03-23,-0.11726804123711332,10586.459876925994,9345.00646352359,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512950,2026-03-24,2026-05-25,0.0854068594485542,9345.00646352359,10143.13411709958,original,C,tpNone_sl-0.08_trNone_ts0.1
C,159930,2026-05-26,2026-06-25,-0.08232445520581111,10143.13411709958,9308.106126829882,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,512980,2026-07-07,2026-07-24,-0.08044554455445552,9308.106126829882,8559.310460686389,sl-0.08,C,tpNone_sl-0.08_trNone_ts0.1
C,515210,2021-01-05,2021-02-26,0.07648953301127204,10000.0,10764.89533011272,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159902,2021-03-01,2021-03-09,-0.09557629870129869,10764.89533011272,9736.026478553651,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512950,2021-03-10,2021-05-11,0.0168439716312058,9736.026478553651,9900.019832359078,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512880,2021-05-12,2021-06-15,0.06732673267326739,9900.019832359078,10566.555821072363,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512400,2021-06-16,2021-07-27,0.28478057889822583,10566.555821072363,13575.70570475777,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,510880,2021-07-28,2021-09-17,0.17619220968329086,13575.70570475777,15967.639290889098,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512660,2021-09-22,2021-11-16,0.07349491790461316,15967.639290889098,17141.179629703467,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512400,2021-11-17,2022-01-13,-0.0413589364844904,17141.179629703467,16432.23867012932,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512950,2022-01-14,2022-03-15,-0.1292569659442725,16432.23867012932,14308.257355956259,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512400,2022-03-16,2022-04-21,-0.09433962264150941,14308.257355956259,12958.421756337744,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,516750,2022-04-22,2022-06-23,0.0692549842602308,12958.421756337744,13855.857051110346,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512880,2022-06-24,2022-07-15,-0.08478038815117461,13855.857051110346,12681.152112150021,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512950,2022-07-18,2022-09-13,-0.0203915171288743,12681.152112150021,12422.564181641254,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159813,2022-09-14,2022-09-21,-0.081989247311828,12422.564181641254,11404.047494705612,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159813,2022-09-22,2022-10-10,-0.1047197640117995,11404.047494705612,10209.818332280687,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,516970,2022-10-11,2022-12-06,0.1435499515033949,10209.818332280687,11675.437258738051,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512880,2022-12-07,2023-02-09,0.0350877192982455,11675.437258738051,12085.101723956928,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,516750,2023-02-10,2023-04-10,-0.0344086021505376,12085.101723956928,11669.270266788517,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515790,2023-04-11,2023-04-25,-0.09395973154362414,11669.270266788517,10572.828765211072,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515210,2023-04-26,2023-06-28,-0.0358255451713396,10572.828765211072,10194.051410694165,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515790,2023-06-29,2023-08-15,-0.10398050365556466,10194.051410694165,9134.068810719466,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512660,2023-08-16,2023-10-19,-0.064039408866995,9134.068810719466,8549.128443530535,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512950,2023-10-20,2023-12-15,-0.0193929173693084,8549.128443530535,8383.335902045543,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2023-12-18,2024-02-21,0.0321489001692048,8383.335902045543,8652.850931045316,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2024-02-22,2024-04-22,0.0,8652.850931045316,8652.850931045316,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515790,2024-04-23,2024-06-24,-0.0926640926640927,8652.850931045316,7851.042350562351,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159666,2024-06-25,2024-08-20,-0.0066592674805771,7851.042350562351,7798.760159548618,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2024-08-21,2024-09-13,-0.08576998050682272,7798.760159548618,7129.860652686747,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2024-09-18,2024-10-09,0.31034482758620685,7129.860652686747,9342.576027658495,trail0.06,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159825,2024-10-10,2024-12-05,0.002932551319648,9342.576027658495,9369.973611317319,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159755,2024-12-06,2025-01-02,-0.09482758620689646,9369.973611317319,8481.441630933781,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,516750,2025-01-03,2025-03-10,0.0528846153846154,8481.441630933781,8929.97940949278,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159611,2025-03-11,2025-05-12,0.0543478260869565,8929.97940949278,9415.304377399996,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159768,2025-05-13,2025-07-09,0.0018726591760298,9415.304377399996,9432.936033537448,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2025-07-10,2025-09-04,0.0584070796460176,9432.936033537448,9983.88627974406,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,516750,2025-09-05,2025-11-10,0.0487106017191978,9983.88627974406,10470.207387926437,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159992,2025-11-11,2026-01-08,-0.01010101010101,10470.207387926437,10364.447717341323,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515170,2026-01-09,2026-03-16,-0.03770197486535,10364.447717341323,9973.687570008888,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512660,2026-03-17,2026-03-23,-0.08502906976744184,9973.687570008888,9125.634193779935,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512950,2026-03-24,2026-05-25,0.0854068594485542,9125.634193779935,9905.025950747018,original,C,tpNone_sl-0.08_tr0.06_ts0.1
C,159930,2026-05-26,2026-06-25,-0.08232445520581111,9905.025950747018,9089.600085552349,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,512980,2026-07-07,2026-07-24,-0.08044554455445552,9089.600085552349,8358.382256887864,sl-0.08,C,tpNone_sl-0.08_tr0.06_ts0.1
C,515210,2021-01-05,2021-03-04,0.2447665056360708,10000.0,12447.665056360709,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159902,2021-03-05,2021-03-19,-0.08296760710553819,12447.665056360709,11414.912072583236,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159902,2021-03-22,2021-05-21,0.031447963800905,11414.912072583236,11773.887814232348,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159930,2021-05-24,2021-07-20,0.0651872399445214,11773.887814232348,12541.39506425859,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512880,2021-07-21,2021-09-15,0.1130514705882352,12541.39506425859,13959.21821950106,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512660,2021-09-16,2021-11-22,0.1419607843137256,13959.21821950106,15940.879786347878,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515210,2021-11-23,2022-01-19,-0.0154302670623145,15940.879786347878,15694.907754036278,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159813,2022-01-20,2022-02-08,-0.08481675392670152,15694.907754036278,14363.716625159903,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512720,2022-02-09,2022-03-07,-0.09465648854961839,14363.716625159903,13004.09764690049,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159902,2022-03-08,2022-04-21,-0.09606147934678189,13004.09764690049,11754.904789369224,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,516750,2022-04-22,2022-06-23,0.0692549842602308,11754.904789369224,12568.990535537501,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512880,2022-06-24,2022-07-15,-0.08478038815117461,12568.990535537501,11503.386639266191,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512950,2022-07-18,2022-09-13,-0.0203915171288743,11503.386639266191,11268.81513357153,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159813,2022-09-14,2022-09-21,-0.081989247311828,11268.81513357153,10344.893462673865,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159813,2022-09-22,2022-10-10,-0.1047197640117995,10344.893462673865,9261.57866053545,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,516970,2022-10-11,2022-12-06,0.1435499515033949,9261.57866053545,10591.077828100191,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512880,2022-12-07,2023-02-09,0.0350877192982455,10591.077828100191,10962.694593998442,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,516750,2023-02-10,2023-04-10,-0.0344086021505376,10962.694593998442,10585.4835972157,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515790,2023-04-11,2023-04-25,-0.09395973154362414,10585.4835972157,9590.874400161876,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515210,2023-04-26,2023-06-28,-0.0358255451713396,9590.874400161876,9247.276096106232,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515790,2023-06-29,2023-08-15,-0.10398050365556466,9247.276096106232,8285.739670191042,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512660,2023-08-16,2023-10-19,-0.064039408866995,8285.739670191042,7755.125799686198,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512950,2023-10-20,2023-12-15,-0.0193929173693084,7755.125799686198,7604.731285864292,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2023-12-18,2024-02-21,0.0321489001692048,7604.731285864292,7849.215032787171,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2024-02-22,2024-04-22,0.0,7849.215032787171,7849.215032787171,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515790,2024-04-23,2024-06-24,-0.0926640926640927,7849.215032787171,7121.874643648592,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159666,2024-06-25,2024-08-20,-0.0066592674805771,7121.874643648592,7074.448175433396,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2024-08-21,2024-09-13,-0.08576998050682272,7074.448175433396,6467.6728933299455,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2024-09-18,2024-10-09,0.31034482758620685,6467.6728933299455,8474.88172229441,trail0.1,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159825,2024-10-10,2024-12-05,0.002932551319648,8474.88172229441,8499.734747872986,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159755,2024-12-06,2025-01-02,-0.09482758620689646,8499.734747872986,7693.725418333307,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,516750,2025-01-03,2025-03-10,0.0528846153846154,7693.725418333307,8100.605127956704,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159611,2025-03-11,2025-05-12,0.0543478260869565,8100.605127956704,8540.855406650004,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159768,2025-05-13,2025-07-09,0.0018726591760298,8540.855406650004,8556.84951789841,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2025-07-10,2025-09-04,0.0584070796460176,8556.84951789841,9056.63010920929,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,516750,2025-09-05,2025-11-10,0.0487106017191978,9056.63010920929,9497.78401137708,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159992,2025-11-11,2026-01-08,-0.01010101010101,9497.78401137708,9401.846799140949,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515170,2026-01-09,2026-03-16,-0.03770197486535,9401.846799140949,9047.378607431865,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512660,2026-03-17,2026-03-23,-0.08502906976744184,9047.378607431865,8278.088420608081,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512950,2026-03-24,2026-05-25,0.0854068594485542,8278.088420608081,8985.093954849659,original,C,tpNone_sl-0.08_tr0.1_ts0.15
C,159930,2026-05-26,2026-06-25,-0.08232445520581111,8985.093954849659,8245.400990043634,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,512980,2026-07-07,2026-07-24,-0.08044554455445552,8245.400990043634,7582.095217329727,sl-0.08,C,tpNone_sl-0.08_tr0.1_ts0.15
C,515210,2021-01-05,2021-03-04,0.2447665056360708,10000.0,12447.665056360709,original,C,tpNone_sl-0.12_trNone_ts0.1
C,159902,2021-03-05,2021-05-06,-0.0593521421107627,12447.665056360709,11708.869470988413,original,C,tpNone_sl-0.12_trNone_ts0.1
C,512880,2021-05-07,2021-07-05,0.0407149950347569,11708.869470988413,12185.596033362324,original,C,tpNone_sl-0.12_trNone_ts0.1
C,159930,2021-07-06,2021-08-31,0.2010309278350515,12185.596033362324,14635.277710172275,original,C,tpNone_sl-0.12_trNone_ts0.1
C,512880,2021-09-01,2021-11-05,-0.0658119658119658,14635.277710172275,13672.101313861793,original,C,tpNone_sl-0.12_trNone_ts0.1
C,516970,2021-11-08,2022-01-04,0.1094890510948904,13672.101313861793,15169.046713189726,original,C,tpNone_sl-0.12_trNone_ts0.1
C,159813,2022-01-05,2022-02-14,-0.1205311542390195,15169.046713189726,13340.704004143363,sl-0.12,C,tpNone_sl-0.12_trNone_ts0.1
C,512720,2022-02-15,2022-03-15,-0.13849765258215962,13340.704004143363,11493.04781577609,sl-0.12,C,tpNone_sl-0.12_trNone_ts0.1
C,512400,2022-03-16,2022-04-25,-0.17391304347826098,11493.04781577609,9494.256891293291,sl-0.12,C,tpNone_sl-0.12_trNone_ts0.1
C,512660,2022-04-26,2022-06-27,0.3584686774941996,9494.256891293291,12897.650602905389,original,C,tpNone_sl-0.12_trNone_ts0.1
C,512880,2022-06-28,2022-08-03,-0.12259371833839916,12897.650602905389,11316.47965766572,sl-0.12,C,tpNone_sl-0.12_trNone_ts0.1
C,516970,2022-08-04,2022-09-30,-0.0517082179132041,11316.47965766572,10731.324661516801,original,C,tpNone_sl-0.12_trNone_ts0.1
